Shoulder W,Shoulder X,Shoulder Y,Shoulder Z,Thorax W,Thorax X,Thorax Y,Thorax Z
0.52491,0.531879,-0.554125,0.366769,-0.6687,0.092777,0.734788,0.06572
0.52391,0.533445,-0.552032,0.369074,-0.668631,0.092421,0.734907,0.065597
0.523239,0.534832,-0.54991,0.371179,-0.668057,0.091436,0.735525,0.065899
0.522927,0.536161,-0.547635,0.373061,-0.667655,0.091242,0.735884,0.066231
0.522508,0.537491,-0.545531,0.374813,-0.668284,0.092366,0.735245,0.06542
0.521726,0.538646,-0.543949,0.37654,-0.669439,0.093714,0.734162,0.063831
0.52076,0.539721,-0.542724,0.378101,-0.670139,0.0944,0.733529,0.062756
0.519918,0.540892,-0.541509,0.379327,-0.670308,0.094597,0.733382,0.062368
0.519173,0.541859,-0.540468,0.38045,-0.670306,0.094724,0.733381,0.062208
0.518405,0.542444,-0.539708,0.381741,-0.670319,0.094949,0.733354,0.062043
0.517882,0.542887,-0.53878,0.38313,-0.670417,0.09524,0.733245,0.061822
0.517764,0.543256,-0.537514,0.38454,-0.670741,0.095481,0.732948,0.061453
0.517932,0.543378,-0.536137,0.386062,-0.671398,0.095567,0.732387,0.060837
0.518081,0.543422,-0.534778,0.38768,-0.672144,0.095571,0.731764,0.060088
0.517981,0.543822,-0.533458,0.389071,-0.672607,0.09567,0.731374,0.059487
0.517817,0.544495,-0.532254,0.389995,-0.672754,0.095918,0.731232,0.059177
0.517909,0.544827,-0.531282,0.390734,-0.672667,0.096278,0.731268,0.059126
0.518316,0.54448,-0.530535,0.391693,-0.672359,0.096701,0.731487,0.059233
0.518726,0.543819,-0.530093,0.392666,-0.671952,0.097069,0.731803,0.059348
0.518766,0.543488,-0.530083,0.393083,-0.671485,0.09732,0.732192,0.059422
0.518387,0.543688,-0.53043,0.392839,-0.671018,0.097483,0.732596,0.059446
0.517829,0.544083,-0.530961,0.39231,-0.6708,0.097589,0.732789,0.059362
0.517344,0.544355,-0.531488,0.39186,-0.67081,0.097722,0.732769,0.059281
0.51704,0.544427,-0.531853,0.391666,-0.670714,0.097967,0.732813,0.059418
0.516944,0.544326,-0.531977,0.391764,-0.670425,0.098273,0.733011,0.059728
0.517016,0.544172,-0.531882,0.392011,-0.670385,0.098435,0.733019,0.059804
0.517072,0.544205,-0.53173,0.392097,-0.670818,0.098361,0.73266,0.059478
0.516956,0.544431,-0.531797,0.391848,-0.671261,0.098243,0.732296,0.059153
0.516828,0.5444,-0.532163,0.39156,-0.671311,0.098281,0.732243,0.059192
0.516961,0.543689,-0.532661,0.391696,-0.671074,0.098471,0.732407,0.059521
0.517372,0.542379,-0.533206,0.392229,-0.670817,0.098725,0.732577,0.059902
0.517925,0.54095,-0.533826,0.392628,-0.670633,0.099007,0.732681,0.060229
0.518491,0.539738,-0.534575,0.392529,-0.670723,0.099222,0.732559,0.060363
0.51901,0.538858,-0.53542,0.391901,-0.67131,0.099252,0.732033,0.060162
0.519592,0.538392,-0.536146,0.390775,-0.672168,0.099121,0.731293,0.059797
0.520353,0.53808,-0.536645,0.389506,-0.672894,0.098917,0.730673,0.059549
0.52103,0.537346,-0.537338,0.388658,-0.6732,0.098798,0.730405,0.059581
0.521385,0.536022,-0.538641,0.388206,-0.673116,0.09885,0.730453,0.05985
0.521731,0.53451,-0.540185,0.387681,-0.673248,0.09884,0.730318,0.060031
0.522308,0.533029,-0.54161,0.386954,-0.673883,0.098608,0.729767,0.059988
0.523055,0.531337,-0.543104,0.386176,-0.674489,0.09835,0.72924,0.060002
0.52395,0.529295,-0.544801,0.385376,-0.674833,0.098109,0.728944,0.060131
0.524862,0.527046,-0.546773,0.384424,-0.675235,0.097694,0.728629,0.06011
0.525622,0.524712,-0.549172,0.383156,-0.675645,0.097162,0.728332,0.05997
0.526589,0.522017,-0.551843,0.381668,-0.675831,0.096824,0.728195,0.060081
0.528454,0.518516,-0.554371,0.380197,-0.675728,0.096897,0.728215,0.060872
0.5308,0.514596,-0.556982,0.378436,-0.675266,0.096949,0.72851,0.062366
0.532238,0.511236,-0.560397,0.375919,-0.674489,0.096137,0.7292,0.063952
0.53276,0.508353,-0.564543,0.372874,-0.673759,0.094656,0.729973,0.065025
0.533873,0.504994,-0.568577,0.369704,-0.673407,0.093452,0.730413,0.065471
0.535734,0.500942,-0.572524,0.366417,-0.673245,0.092893,0.730623,0.065593
0.537586,0.496723,-0.576741,0.362818,-0.673025,0.09297,0.730814,0.065617
0.539856,0.49239,-0.580688,0.35904,-0.673034,0.093374,0.730769,0.065439
0.54264,0.487738,-0.584316,0.355287,-0.673475,0.093145,0.730416,0.06518
0.545222,0.483329,-0.588335,0.350696,-0.673825,0.091875,0.730243,0.065298
0.547415,0.479285,-0.592942,0.345027,-0.673749,0.090446,0.730447,0.065797
0.549573,0.474332,-0.597711,0.340178,-0.67354,0.089617,0.730699,0.066265
0.551947,0.468093,-0.602455,0.336588,-0.673473,0.089318,0.730772,0.066542
0.554328,0.4616,-0.607496,0.332557,-0.673581,0.089293,0.730657,0.066742
0.556319,0.455006,-0.613114,0.327979,-0.673843,0.089478,0.730374,0.066951
0.557941,0.448106,-0.619078,0.32349,-0.674155,0.08979,0.730025,0.067206
0.559262,0.441303,-0.625147,0.318855,-0.674296,0.089946,0.729843,0.067554
0.560234,0.434883,-0.631248,0.313912,-0.674228,0.089756,0.729894,0.067938
0.561219,0.428595,-0.637151,0.308832,-0.674118,0.089319,0.730018,0.068275
0.562657,0.421708,-0.64281,0.303933,-0.674021,0.088919,0.730122,0.068632
0.564525,0.413916,-0.648403,0.299263,-0.673789,0.089041,0.730271,0.06917
0.566579,0.405687,-0.653937,0.29457,-0.673282,0.090035,0.730541,0.069964
0.568718,0.397531,-0.659225,0.289744,-0.67268,0.091393,0.730845,0.070808
0.570927,0.389483,-0.664208,0.284907,-0.672197,0.092635,0.731066,0.071503
0.573054,0.381108,-0.669212,0.280217,-0.671808,0.093869,0.731208,0.072095
0.574857,0.372081,-0.674635,0.275613,-0.671581,0.09467,0.731265,0.072577
0.576673,0.362651,-0.68018,0.270716,-0.67157,0.094745,0.731232,0.072915
0.578944,0.353134,-0.685363,0.265323,-0.671589,0.094435,0.731225,0.07321
0.5811,0.343636,-0.690513,0.25967,-0.671401,0.093937,0.73142,0.073626
0.582555,0.334339,-0.695974,0.253904,-0.671025,0.09329,0.731793,0.074179
0.58355,0.325363,-0.701486,0.248043,-0.670847,0.092754,0.731978,0.07463
0.58447,0.316486,-0.706787,0.242246,-0.671093,0.09255,0.731758,0.074832
0.585483,0.307309,-0.711914,0.236537,-0.671468,0.092551,0.731397,0.074994
0.586686,0.297636,-0.716922,0.230728,-0.671558,0.092542,0.731277,0.075362
0.587986,0.287563,-0.721809,0.224882,-0.671278,0.092391,0.731493,0.075944
0.589111,0.277353,-0.726592,0.219286,-0.670882,0.092042,0.731832,0.076595
0.590002,0.267336,-0.731184,0.214011,-0.670666,0.091558,0.73203,0.077177
0.590773,0.257743,-0.735487,0.208841,-0.67071,0.091102,0.732,0.07762
0.591304,0.248487,-0.739728,0.203512,-0.670886,0.090786,0.731843,0.077946
0.59136,0.239194,-0.744256,0.197894,-0.671051,0.090682,0.731673,0.078245
0.590953,0.22958,-0.749153,0.191933,-0.671122,0.090859,0.731545,0.078624
0.590272,0.21961,-0.754247,0.185639,-0.671006,0.091196,0.731553,0.079141
0.589604,0.209396,-0.759204,0.179251,-0.670666,0.091384,0.731779,0.079719
0.589253,0.199135,-0.763628,0.1732,-0.670239,0.09125,0.732132,0.08022
0.58917,0.189073,-0.767441,0.167824,-0.669917,0.090891,0.732427,0.080623
0.588999,0.179288,-0.770939,0.163063,-0.669746,0.090526,0.732588,0.080994
0.588601,0.169691,-0.774384,0.158379,-0.669584,0.090354,0.732715,0.081375
0.58803,0.160136,-0.777879,0.153234,-0.66926,0.0904,0.732962,0.081769
0.587205,0.15042,-0.781499,0.147729,-0.668763,0.090514,0.733358,0.082155
0.586017,0.140718,-0.7852,0.142282,-0.668232,0.090594,0.733789,0.082537
0.584703,0.131392,-0.7887,0.137151,-0.66783,0.090654,0.734106,0.082906
0.583688,0.122142,-0.791707,0.132626,-0.667686,0.090708,0.734197,0.083198
0.58284,0.112634,-0.794388,0.128682,-0.667802,0.09073,0.734073,0.083342
0.581624,0.103202,-0.797199,0.124645,-0.667995,0.090741,0.733891,0.08338
0.580096,0.094133,-0.800154,0.119918,-0.668083,0.090817,0.733799,0.083407
0.578829,0.085286,-0.802833,0.114645,-0.668035,0.090944,0.733823,0.083441
0.577975,0.076417,-0.805058,0.109489,-0.667932,0.091031,0.733903,0.083467
0.577188,0.0674,-0.807022,0.105009,-0.667827,0.091078,0.73399,0.083486
0.576165,0.058418,-0.808932,0.101248,-0.667632,0.09119,0.734152,0.083502
0.574808,0.049871,-0.810882,0.09787,-0.667173,0.091487,0.734527,0.083555
0.573198,0.041824,-0.812859,0.094628,-0.666503,0.091939,0.735068,0.083642
0.571401,0.033896,-0.814844,0.091547,-0.666035,0.092303,0.735453,0.083585
0.569197,0.025753,-0.817013,0.088552,-0.666009,0.092384,0.735507,0.083222
0.566423,0.017498,-0.819508,0.085243,-0.666225,0.092219,0.735397,0.082648
0.563414,0.009447,-0.8221,0.081407,-0.666447,0.091967,0.735292,0.082077
0.560668,0.001628,-0.824407,0.077467,-0.6666,0.091737,0.735233,0.081619
0.558456,-0.006171,-0.826207,0.07396,-0.666736,0.091509,0.735182,0.08122
0.556855,-0.014051,-0.827449,0.071016,-0.667047,0.091193,0.734994,0.08072
0.555825,-0.021882,-0.828189,0.06843,-0.66769,0.09073,0.734544,0.080022
0.555173,-0.029522,-0.828595,0.065895,-0.668436,0.090241,0.734005,0.079287
0.554648,-0.037147,-0.828835,0.063388,-0.668997,0.089928,0.733594,0.078715
0.554059,-0.044991,-0.829026,0.060913,-0.669466,0.089826,0.733223,0.078299
0.553298,-0.053017,-0.829254,0.058213,-0.669975,0.089828,0.732792,0.077978
0.552369,-0.061164,-0.82951,0.055327,-0.6704,0.08985,0.732429,0.077709
0.551342,-0.069458,-0.829719,0.052562,-0.670614,0.089827,0.732263,0.077452
0.550239,-0.077577,-0.829894,0.049948,-0.670708,0.089721,0.732218,0.077183
0.548911,-0.084899,-0.830213,0.047276,-0.67081,0.089561,0.732174,0.076896
0.547249,-0.091466,-0.830767,0.044478,-0.670901,0.089391,0.732145,0.076585
0.545253,-0.097984,-0.83148,0.041701,-0.670953,0.089254,0.732146,0.076278
0.542778,-0.104772,-0.832401,0.039031,-0.671002,0.089205,0.73213,0.076058
0.539704,-0.111656,-0.833623,0.036411,-0.671067,0.089265,0.732074,0.075956
-0.536155,0.118413,0.83509,-0.03378,-0.671142,0.089373,0.731995,0.07592
-0.532347,0.124956,0.836674,-0.031112,-0.671221,0.089406,0.731923,0.075875
-0.528415,0.131439,0.838265,-0.028518,-0.671316,0.089309,0.731863,0.075736
-0.524455,0.138247,0.839729,-0.026249,-0.671429,0.089202,0.731801,0.075454
-0.520701,0.145407,0.840915,-0.024281,-0.671537,0.089229,0.731737,0.075082
-0.517428,0.152379,0.841759,-0.022128,-0.671629,0.089386,0.731671,0.074716
-0.514661,0.158912,0.842313,-0.019469,-0.671741,0.089582,0.731577,0.074392
-0.512288,0.16522,0.842608,-0.016576,-0.671922,0.089763,0.73142,0.074079
-0.510319,0.171346,0.84263,-0.013777,-0.672167,0.089947,0.731208,0.073726
-0.508631,0.17728,0.842463,-0.011071,-0.672437,0.090193,0.730972,0.073309
-0.506869,0.183289,0.84227,-0.008405,-0.672746,0.090513,0.730693,0.072858
-0.504777,0.189599,0.842151,-0.005765,-0.673146,0.090832,0.730328,0.072415
-0.502195,0.196095,0.842222,-0.003174,-0.673621,0.091097,0.729901,0.071977
-0.499188,0.202503,0.842498,-0.000707,-0.67408,0.091395,0.729485,0.071517
-0.496201,0.208634,0.842766,0.001659,-0.674469,0.091836,0.729116,0.071042
-0.493553,0.214378,0.842871,0.003962,-0.6748,0.092378,0.728784,0.070601
-0.491108,0.219779,0.842895,0.00619,-0.675081,0.092899,0.728493,0.07024
-0.488538,0.22497,0.843,0.008363,-0.675324,0.093319,0.728243,0.069933
-0.485517,0.230028,0.843356,0.010562,-0.675601,0.093636,0.72798,0.069576
-0.481766,0.235112,0.844074,0.012793,-0.675968,0.093923,0.727646,0.069116
-0.477318,0.240253,0.845117,0.014966,-0.676363,0.094243,0.727281,0.068649
-0.472622,0.245369,0.846248,0.016943,-0.676638,0.094563,0.727019,0.068274
-0.468236,0.250551,0.847129,0.018754,-0.676703,0.094812,0.726956,0.067956
-0.46456,0.255861,0.847523,0.020582,-0.676684,0.095016,0.726978,0.06763
-0.461664,0.261135,0.847451,0.022409,-0.676764,0.09527,0.726901,0.067296
-0.459279,0.266158,0.847136,0.024145,-0.676957,0.095606,0.726705,0.066996
-0.457129,0.270914,0.846741,0.025849,-0.677198,0.095955,0.726459,0.066728
-0.455068,0.275455,0.846333,0.027525,-0.677461,0.096211,0.726207,0.066433
-0.452957,0.279746,0.846005,0.029116,-0.677742,0.096368,0.725957,0.066072
-0.45076,0.283797,0.845772,0.030719,-0.678055,0.096566,0.725673,0.065697
-0.44828,0.28771,0.845703,0.032464,-0.678353,0.096869,0.725384,0.065364
-0.445133,0.291572,0.845971,0.034288,-0.678554,0.097196,0.725179,0.065054
-0.441622,0.295423,0.846404,0.035991,-0.678673,0.097527,0.72505,0.064751
-0.438334,0.299403,0.846659,0.037276,-0.678762,0.097875,0.724946,0.064473
-0.435245,0.303551,0.846741,0.038066,-0.678822,0.098163,0.724875,0.064189
-0.431946,0.307607,0.846933,0.038788,-0.678865,0.098326,0.724843,0.063852
-0.428154,0.311482,0.847394,0.039827,-0.678927,0.098412,0.724808,0.063463
-0.424205,0.315533,0.847822,0.041075,-0.679049,0.098514,0.724714,0.06306
-0.420675,0.320075,0.847822,0.042224,-0.679271,0.098699,0.724513,0.062689
-0.417578,0.324983,0.847439,0.043153,-0.679601,0.09895,0.724196,0.062374
-0.414512,0.330041,0.846951,0.043893,-0.680003,0.099189,0.723811,0.062089
-0.411099,0.335231,0.846542,0.044542,-0.680443,0.099365,0.723401,0.06177
-0.40739,0.340574,0.846168,0.045189,-0.680898,0.099483,0.722989,0.06139
-0.403772,0.346101,0.845623,0.045873,-0.681307,0.099593,0.722622,0.060982
-0.400437,0.35184,0.844794,0.046723,-0.681588,0.099815,0.722358,0.060609
-0.397384,0.357816,0.843654,0.047978,-0.681813,0.100257,0.722111,0.060293
-0.394706,0.364135,0.842102,0.049764,-0.682339,0.100782,0.721572,0.059914
-0.392492,0.370864,0.840065,0.051972,-0.683295,0.101209,0.720649,0.059404
-0.390531,0.377818,0.837726,0.054354,-0.684277,0.101707,0.719681,0.058989
-0.388425,0.384622,0.835447,0.056751,-0.68499,0.10245,0.718911,0.058826
-0.385946,0.391001,0.833463,0.059183,-0.685589,0.102941,0.718285,0.058628
-0.383031,0.396933,0.83182,0.061706,-0.68652,0.101869,0.717623,0.057701
-0.379544,0.402688,0.830469,0.064109,-0.687879,0.099132,0.716847,0.055912
-0.375385,0.408633,0.829302,0.066048,-0.688714,0.098221,0.716252,0.054845
-0.370747,0.41485,0.828189,0.067448,-0.688288,0.1016,0.716124,0.05571
-0.366027,0.421091,0.827049,0.068531,-0.687353,0.106125,0.716251,0.05716
-0.361517,0.427088,0.825864,0.069644,-0.686782,0.108581,0.716385,0.057737
-0.357363,0.432731,0.824621,0.070968,-0.686487,0.109451,0.716542,0.057649
-0.353674,0.438071,0.82327,0.072354,-0.686109,0.110002,0.716829,0.05754
-0.350435,0.443123,0.821835,0.073645,-0.685515,0.110646,0.717285,0.057687
-0.347529,0.447833,0.820405,0.074867,-0.684795,0.111341,0.717835,0.05807
-0.344766,0.452254,0.819045,0.075949,-0.684083,0.112057,0.718367,0.058506
-0.341781,0.45638,0.817938,0.076684,-0.683389,0.11283,0.718881,0.058809
-0.338218,0.460096,0.817309,0.076984,-0.682645,0.113595,0.719456,0.058947
-0.334034,0.46341,0.817169,0.07686,-0.681867,0.114227,0.72009,0.058989
-0.329608,0.466479,0.817261,0.076427,-0.681131,0.114684,0.720713,0.058998
-0.32551,0.469423,0.817257,0.076,-0.68049,0.115031,0.721263,0.058998
-0.322054,0.472192,0.817042,0.075889,-0.679964,0.115337,0.72171,0.059
-0.319238,0.474647,0.816709,0.076045,-0.679539,0.11563,0.722061,0.059033
-0.316928,0.476741,0.816379,0.076157,-0.679175,0.115899,0.722352,0.059125
-0.314903,0.478548,0.816115,0.076052,-0.678825,0.116116,0.722635,0.059268
-0.312967,0.480129,0.815955,0.075791,-0.678474,0.116259,0.72293,0.0594
-0.311129,0.481463,0.815904,0.075456,-0.678146,0.116326,0.723225,0.059435
-0.309601,0.482553,0.815876,0.075071,-0.677845,0.116326,0.723512,0.059367
-0.308498,0.483503,0.815762,0.074738,-0.677575,0.116259,0.723778,0.059343
-0.307656,0.484472,0.815522,0.074553,-0.677353,0.116122,0.723995,0.059498
-0.306883,0.485475,0.815222,0.074496,-0.677201,0.115924,0.72415,0.059728
-0.306225,0.486354,0.814943,0.074524,-0.677137,0.11568,0.724239,0.059854
-0.305903,0.487004,0.814666,0.074635,-0.677139,0.115407,0.72428,0.059853
-0.30604,0.48746,0.814325,0.074814,-0.67716,0.115128,0.72431,0.059799
-0.30645,0.487806,0.813949,0.074973,-0.677208,0.114895,0.724304,0.059765
-0.306728,0.488108,0.813661,0.074998,-0.677325,0.114742,0.724218,0.059789
-0.306597,0.488387,0.813556,0.074861,-0.677511,0.114649,0.724052,0.059862
-0.306178,0.488597,0.813607,0.074636,-0.677726,0.114586,0.723855,0.059927
-0.305889,0.488671,0.813692,0.074417,-0.677928,0.114531,0.723673,0.059943
-0.306104,0.4886,0.813668,0.074256,-0.678115,0.114441,0.723512,0.059948
-0.306878,0.488483,0.813456,0.074166,-0.678308,0.11426,0.723356,0.059998
-0.307887,0.488451,0.813098,0.074121,-0.678533,0.113998,0.723177,0.060094
-0.308667,0.488536,0.812757,0.074052,-0.678802,0.113757,0.722954,0.060204
-0.30899,0.488593,0.812614,0.073897,-0.679085,0.113661,0.722696,0.060282
-0.309031,0.488443,0.812715,0.073607,-0.679306,0.113762,0.722472,0.060292
-0.309144,0.488039,0.812957,0.073142,-0.679422,0.113982,0.72233,0.06028
-0.309457,0.487415,0.813261,0.072583,-0.679503,0.114151,0.722226,0.06029
-0.309763,0.48659,0.81368,0.072126,-0.67966,0.114164,0.722078,0.060267
-0.310043,0.485766,0.814093,0.071818,-0.679912,0.114059,0.721866,0.06016
-0.310759,0.485373,0.814086,0.07146,-0.680186,0.113957,0.721635,0.060026
-0.312055,0.485386,0.813625,0.07097,-0.680425,0.113959,0.721418,0.059934
-0.313544,0.4852,0.813198,0.070567,-0.680622,0.11409,0.721217,0.059869
-0.315063,0.484426,0.813086,0.070413,-0.680772,0.114292,0.721049,0.059799
-0.316656,0.483206,0.813195,0.070385,-0.68089,0.114469,0.720916,0.05972
-0.318236,0.481892,0.813367,0.070289,-0.681023,0.114543,0.720785,0.05963
-0.319604,0.480661,0.813575,0.0701,-0.68121,0.114491,0.720628,0.059505
-0.320662,0.479447,0.813891,0.069916,-0.681421,0.114373,0.720458,0.059374
-0.32161,0.478129,0.814301,0.069811,-0.681587,0.114266,0.720321,0.059322
-0.322802,0.476622,0.814711,0.069828,-0.681681,0.114199,0.720237,0.059401
-0.324405,0.474896,0.815072,0.069947,-0.681744,0.11413,0.720173,0.059585
-0.326276,0.473012,0.815415,0.07002,-0.681835,0.113973,0.720091,0.059824
-0.328191,0.471117,0.815744,0.070007,-0.681959,0.113689,0.719998,0.060077
-0.330044,0.46926,0.816057,0.070118,-0.682089,0.113317,0.719915,0.060304
-0.33178,0.467299,0.816451,0.070443,-0.682214,0.112929,0.719841,0.060508
-0.333428,0.465107,0.817003,0.070763,-0.682301,0.112584,0.719792,0.060735
-0.335189,0.462634,0.817667,0.070989,-0.68232,0.112295,0.719796,0.061016
-0.337309,0.45989,0.818319,0.071255,-0.682294,0.112018,0.719836,0.061343
-0.339778,0.457069,0.818854,0.071533,-0.68227,0.11171,0.719878,0.061677
-0.342286,0.454341,0.819314,0.071688,-0.682269,0.111375,0.719906,0.061972
-0.344507,0.451566,0.819905,0.071819,-0.682277,0.111052,0.719929,0.062188
-0.346418,0.44856,0.820717,0.072193,-0.682247,0.11079,0.719981,0.062385
-0.348423,0.445273,0.821598,0.072869,-0.682112,0.110607,0.720109,0.062704
-0.350955,0.441641,0.82242,0.073553,-0.681872,0.110477,0.720315,0.06318
-0.353989,0.437675,0.823205,0.073928,-0.681609,0.110362,0.720534,0.063717
-0.357131,0.433561,0.824024,0.07394,-0.681363,0.110234,0.720743,0.064206
-0.360021,0.429442,0.824949,0.073649,-0.681088,0.110047,0.720996,0.064603
-0.36237,0.425254,0.826141,0.073059,-0.680727,0.109735,0.721354,0.06494
-0.364002,0.420865,0.827739,0.072268,-0.680269,0.109272,0.721824,0.0653
-0.365288,0.416166,0.829614,0.0715,-0.679716,0.108688,0.72239,0.065766
-0.367075,0.410983,0.831462,0.070846,-0.679075,0.108041,0.723041,0.066305
-0.369992,0.405244,0.833041,0.070189,-0.678476,0.107388,0.723655,0.066791
-0.373916,0.399324,0.834217,0.069352,-0.6781,0.10674,0.724073,0.067116
-0.378133,0.393724,0.83506,0.068356,-0.677944,0.106065,0.724307,0.067241
-0.382127,0.388482,0.835761,0.067567,-0.677904,0.105412,0.724443,0.067206
-0.385886,0.383342,0.836434,0.067226,-0.677896,0.104908,0.724528,0.067161
-0.38954,0.377973,0.837191,0.067131,-0.677824,0.104582,0.724634,0.067253
-0.393401,0.371781,0.838168,0.066997,-0.677652,0.104308,0.724813,0.06748
-0.397986,0.364398,0.839274,0.06663,-0.677456,0.103951,0.725023,0.067749
-0.403237,0.35637,0.840277,0.065843,-0.677358,0.103417,0.725172,0.067945
-0.408462,0.34857,0.841117,0.064649,-0.67739,0.102671,0.725247,0.067959
-0.413168,0.341395,0.841864,0.063302,-0.677415,0.101797,0.725364,0.067779
-0.41728,0.334767,0.842593,0.062014,-0.677245,0.100943,0.725666,0.067513
-0.421076,0.328441,0.843283,0.060784,-0.676854,0.100184,0.726152,0.067342
-0.42526,0.32227,0.843668,0.059332,-0.67644,0.099508,0.726629,0.067358
-0.430493,0.31583,0.843573,0.057541,-0.676211,0.098829,0.726924,0.067475
-0.437104,0.308437,0.843034,0.05569,-0.676219,0.098027,0.727016,0.06758
-0.44519,0.300312,0.841867,0.053659,-0.676387,0.097047,0.726981,0.067687
-0.454287,0.292625,0.839873,0.051056,-0.676611,0.095962,0.726906,0.0678
-0.463379,0.28608,0.837324,0.048239,-0.676905,0.094936,0.726764,0.067833
-0.471462,0.280336,0.834874,0.046055,-0.677408,0.094061,0.726415,0.067768
-0.478078,0.274672,0.83307,0.044623,-0.678152,0.09329,0.725829,0.06767
-0.483571,0.268447,0.831988,0.043483,-0.678958,0.092552,0.725172,0.067643
-0.488693,0.261362,0.831308,0.042377,-0.679595,0.091818,0.724661,0.067727
-0.494002,0.253628,0.830627,0.04116,-0.679905,0.091092,0.724454,0.067809
-0.499802,0.245417,0.829695,0.039682,-0.67983,0.090382,0.724617,0.067769
-0.506322,0.236672,0.828371,0.037749,-0.679436,0.089699,0.725083,0.067639
-0.513595,0.227529,0.826568,0.035168,-0.678949,0.089096,0.725627,0.067499
-0.521225,0.218551,0.824345,0.031869,-0.67866,0.088627,0.725971,0.067311
-0.528819,0.210168,0.821824,0.028033,-0.678673,0.088268,0.726034,0.066982
-0.536349,0.202052,0.819099,0.024115,-0.678803,0.087864,0.726001,0.06655
-0.54359,0.193761,0.816424,0.020455,-0.678781,0.087199,0.726137,0.066174
0.550048,-0.185379,-0.81412,-0.017044,-0.678527,0.086244,0.726504,0.065999
0.555558,-0.17701,-0.812302,-0.013726,-0.678111,0.085203,0.727007,0.066085
0.560358,-0.168259,-0.810913,-0.010388,-0.677567,0.084356,0.727582,0.066416
0.56474,-0.158703,-0.809836,-0.006897,-0.676944,0.083856,0.728177,0.066883
0.568973,-0.148457,-0.80884,-0.003073,-0.676307,0.083484,0.728782,0.067199
0.573366,-0.138006,-0.807592,0.001066,-0.675667,0.082909,0.729441,0.067204
0.578166,-0.127775,-0.805835,0.005257,-0.674998,0.082137,0.730155,0.067116
0.583484,-0.117889,-0.803467,0.009444,-0.674363,0.081367,0.730833,0.067061
0.589269,-0.108201,-0.800538,0.013923,-0.673889,0.080704,0.731357,0.066912
0.595241,-0.098632,-0.797249,0.018817,-0.673527,0.080077,0.731785,0.066632
0.601011,-0.089291,-0.793878,0.023884,-0.673091,0.079328,0.732291,0.066376
0.606261,-0.080172,-0.790689,0.028804,-0.672567,0.078425,0.732883,0.066225
0.610761,-0.071102,-0.787909,0.033388,-0.672138,0.077578,0.733378,0.066093
0.614409,-0.062,-0.785643,0.037708,-0.671989,0.077106,0.73358,0.065918
0.617317,-0.052882,-0.783816,0.041909,-0.672056,0.076969,0.733551,0.065724
0.619752,-0.043567,-0.782242,0.045906,-0.671914,0.07662,0.733732,0.065564
0.621998,-0.034029,-0.780697,0.049726,-0.671403,0.075767,0.7343,0.065428
0.624225,-0.024657,-0.779013,0.053606,-0.670942,0.074744,0.73484,0.065271
0.626465,-0.015764,-0.777161,0.057562,-0.670829,0.073862,0.735046,0.065114
0.628635,-0.007376,-0.775239,0.061389,-0.670916,0.073093,0.735058,0.064951
0.630471,0.000602,-0.773493,0.06492,-0.670992,0.072364,0.735084,0.064688
0.631732,0.008124,-0.772136,0.06822,-0.671087,0.071754,0.73509,0.064309
0.632449,0.015025,-0.77115,0.071487,-0.671274,0.07129,0.734994,0.063973
0.632776,0.021227,-0.770424,0.074774,-0.671486,0.070854,0.734859,0.063792
0.632825,0.026705,-0.769898,0.077959,-0.671631,0.070337,0.734785,0.063679
0.632705,0.031517,-0.769526,0.080758,-0.671767,0.069744,0.734729,0.063539
0.632582,0.035727,-0.769209,0.082952,-0.672062,0.069158,0.734532,0.063351
0.632611,0.03931,-0.768825,0.084655,-0.672534,0.068652,0.734169,0.063096
0.632797,0.042276,-0.768353,0.086104,-0.673024,0.068262,0.733786,0.062752
0.633064,0.044737,-0.767847,0.087404,-0.673417,0.067969,0.733485,0.062367
0.633386,0.046779,-0.767324,0.088587,-0.673728,0.067699,0.733252,0.062038
0.633674,0.048345,-0.766862,0.08968,-0.674016,0.067418,0.733031,0.061823
0.633897,0.049437,-0.766502,0.090583,-0.674302,0.067159,0.732802,0.061704
0.634334,0.050303,-0.766016,0.091157,-0.674568,0.066983,0.732579,0.061639
0.63518,0.051184,-0.765223,0.091437,-0.67479,0.066952,0.732378,0.061633
0.636208,0.052065,-0.76429,0.09159,-0.674952,0.067066,0.732213,0.061687
0.637153,0.0528,-0.763437,0.091718,-0.675062,0.067202,0.732099,0.061703
0.638008,0.053345,-0.762679,0.091766,-0.675139,0.06725,0.732032,0.061593
0.638855,0.05375,-0.761957,0.091633,-0.675206,0.067271,0.731986,0.061391
0.639709,0.054036,-0.761261,0.091291,-0.675267,0.067364,0.731939,0.061165
0.640598,0.054176,-0.760568,0.090751,-0.675299,0.067517,0.731914,0.060951
0.641605,0.054161,-0.759806,0.090029,-0.675288,0.06769,0.731922,0.060778
0.642801,0.05405,-0.758909,0.089126,-0.675266,0.067877,0.731936,0.060645
0.644205,0.053895,-0.757853,0.088057,-0.675232,0.068086,0.731958,0.060523
0.645793,0.053657,-0.75665,0.086911,-0.675173,0.068329,0.732,0.060404
0.64754,0.053226,-0.755314,0.085793,-0.675128,0.068615,0.732024,0.060293
0.649499,0.052507,-0.753799,0.084743,-0.675146,0.068936,0.731985,0.060194
