Sample #,Shoulder W,Shoulder X,Shoulder Y,Shoulder Z,Thorax W,Thorax X,Thorax Y,Thorax Z
1100,0.576069,-0.035317,-0.815499,0.043112,-0.69105,0.077088,0.715452,0.068086
1101,0.576405,-0.035126,-0.815248,0.043518,-0.691026,0.076992,0.715487,0.068066
1102,0.576773,-0.035001,-0.814975,0.043861,-0.690952,0.076927,0.715567,0.068049
1103,0.577119,-0.034938,-0.814719,0.044113,-0.690884,0.076935,0.715634,0.068027
1104,0.577402,-0.034941,-0.814508,0.044295,-0.690874,0.076983,0.71564,0.068023
1105,0.57761,-0.03498,-0.81435,0.044469,-0.690915,0.077055,0.715586,0.068077
1106,0.577771,-0.035006,-0.81422,0.044733,-0.690989,0.077155,0.715496,0.068175
1107,0.577958,-0.035016,-0.814065,0.045133,-0.69107,0.07726,0.715397,0.068268
1108,0.578245,-0.035025,-0.813835,0.045594,-0.691121,0.077327,0.715334,0.068342
1109,0.578662,-0.035039,-0.813515,0.045991,-0.691141,0.077368,0.715304,0.068398
1110,0.579171,-0.035068,-0.813137,0.046247,-0.691201,0.077427,0.715235,0.068441
1111,0.579695,-0.03512,-0.812755,0.046357,-0.69133,0.077498,0.715099,0.068481
1112,0.580158,-0.035197,-0.812423,0.04634,-0.691449,0.077563,0.714975,0.068514
1113,0.580502,-0.035316,-0.812178,0.046241,-0.691495,0.077627,0.714921,0.06854
1114,0.580713,-0.035506,-0.812024,0.046142,-0.691518,0.077669,0.714892,0.068558
1115,0.580824,-0.035774,-0.811934,0.046127,-0.691573,0.07766,0.71484,0.06856
1116,0.580906,-0.036085,-0.811859,0.046173,-0.691645,0.077645,0.714773,0.068542
1117,0.581044,-0.036366,-0.811747,0.046169,-0.691701,0.07767,0.714718,0.068516
1118,0.581254,-0.036581,-0.811593,0.046072,-0.69173,0.0777,0.714689,0.068504
1119,0.581457,-0.036761,-0.811447,0.045931,-0.691746,0.077696,0.714672,0.068516
1120,0.581583,-0.036961,-0.811355,0.045801,-0.691753,0.077678,0.714666,0.068539
1121,0.581642,-0.037205,-0.811305,0.045747,-0.691738,0.077664,0.714679,0.068562
1122,0.581682,-0.037466,-0.81126,0.045822,-0.691719,0.077653,0.714699,0.068563
1123,0.581735,-0.037685,-0.811203,0.045985,-0.691719,0.077649,0.714704,0.068516
1124,0.581795,-0.03783,-0.811146,0.046115,-0.691728,0.077661,0.7147,0.068449
1125,0.581836,-0.037912,-0.811111,0.046132,-0.691711,0.07767,0.714719,0.068404
1126,0.581848,-0.037985,-0.811103,0.046065,-0.691664,0.07766,0.71477,0.068365
1127,0.581826,-0.038125,-0.811115,0.046017,-0.691623,0.077647,0.714817,0.068311
1128,0.581741,-0.038361,-0.811164,0.046024,-0.691609,0.077637,0.714835,0.068267
1129,0.581572,-0.038641,-0.811272,0.046017,-0.6916,0.077633,0.714847,0.068236
1130,0.581384,-0.038904,-0.811398,0.045956,-0.691581,0.077661,0.714867,0.068194
1131,0.581261,-0.039147,-0.811482,0.045822,-0.691577,0.077713,0.714869,0.068148
1132,0.581222,-0.039408,-0.811511,0.045588,-0.691602,0.077761,0.714842,0.068128
1133,0.581285,-0.039688,-0.811466,0.045348,-0.691628,0.077805,0.714809,0.068151
1134,0.581439,-0.039921,-0.811353,0.045179,-0.691629,0.077857,0.714797,0.068206
1135,0.581603,-0.040033,-0.811236,0.04507,-0.69161,0.077913,0.714804,0.068261
1136,0.581727,-0.040026,-0.811146,0.045097,-0.691585,0.077951,0.714821,0.068295
1137,0.581857,-0.040054,-0.811031,0.045462,-0.691569,0.077946,0.714837,0.068297
1138,0.581975,-0.040262,-0.810892,0.046228,-0.691576,0.077902,0.714838,0.06827
1139,0.581854,-0.040444,-0.810925,0.04702,-0.69161,0.077846,0.714816,0.068219
1140,0.581302,-0.040231,-0.811316,0.047274,-0.691676,0.077794,0.714766,0.068133
1141,0.580383,-0.039574,-0.812034,0.0468,-0.691782,0.077753,0.71468,0.068006
1142,0.579344,-0.038885,-0.812855,0.045978,-0.691917,0.077735,0.714564,0.067865
1143,0.578432,-0.038616,-0.813551,0.045377,-0.692056,0.077706,0.714446,0.067729
1144,0.577728,-0.03877,-0.814054,0.045199,-0.692176,0.077626,0.714352,0.067588
1145,0.577229,-0.039049,-0.814388,0.045316,-0.692269,0.07752,0.714286,0.067452
1146,0.576917,-0.039169,-0.814591,0.045538,-0.692345,0.077429,0.714234,0.067331
1147,0.576715,-0.038964,-0.814737,0.045672,-0.692435,0.077353,0.714165,0.067216
1148,0.576506,-0.038558,-0.814908,0.045593,-0.692568,0.077296,0.714052,0.067112
1149,0.576174,-0.038361,-0.815169,0.045297,-0.692738,0.077262,0.713899,0.067033
1150,0.575628,-0.038678,-0.815571,0.044725,-0.692916,0.077222,0.713735,0.066983
1151,0.574912,-0.039471,-0.816086,0.043841,-0.693092,0.077145,0.713576,0.066947
1152,0.574259,-0.040551,-0.816548,0.042797,-0.693293,0.077051,0.713395,0.066899
1153,0.57383,-0.041758,-0.816848,0.041642,-0.693524,0.076965,0.713186,0.066824
1154,0.573557,-0.04301,-0.817045,0.040244,-0.693748,0.076888,0.712985,0.066744
1155,0.573266,-0.044323,-0.81726,0.038577,-0.693931,0.076817,0.712818,0.066707
1156,0.572895,-0.045774,-0.817519,0.03686,-0.694077,0.076747,0.712681,0.066732
1157,0.572507,-0.047383,-0.81776,0.035479,-0.694197,0.076687,0.712568,0.066751
1158,0.572057,-0.048991,-0.818018,0.034606,-0.694337,0.076687,0.712439,0.066677
1159,0.571317,-0.050381,-0.818479,0.033911,-0.694584,0.076805,0.712201,0.066513
1160,0.570128,-0.051512,-0.819277,0.03296,-0.694932,0.077008,0.711857,0.06633
1161,0.56859,-0.052529,-0.820329,0.031726,-0.695238,0.077176,0.711554,0.066171
1162,0.56687,-0.053564,-0.821497,0.030522,-0.695426,0.077241,0.711378,0.066021
1163,0.564976,-0.054585,-0.822768,0.029579,-0.695518,0.077226,0.711305,0.065849
1164,0.562857,-0.055511,-0.824182,0.028873,-0.695539,0.077174,0.711308,0.065655
1165,0.560591,-0.056352,-0.825692,0.028215,-0.695513,0.077125,0.711356,0.065473
1166,0.558451,-0.057142,-0.82711,0.027482,-0.695453,0.077091,0.71143,0.065343
1167,0.556776,-0.057914,-0.828208,0.026799,-0.69536,0.077051,0.711531,0.065281
1168,0.555745,-0.058828,-0.828847,0.026432,-0.695214,0.07695,0.711686,0.065259
1169,0.555284,-0.060047,-0.829067,0.02648,-0.694966,0.076708,0.711957,0.065233
1170,0.555108,-0.061424,-0.829077,0.026707,-0.694669,0.076377,0.712286,0.065189
1171,0.554994,-0.062624,-0.82906,0.026826,-0.694517,0.076177,0.71246,0.065149
1172,0.55492,-0.063442,-0.829048,0.026785,-0.694534,0.076173,0.712445,0.065129
1173,0.554924,-0.06398,-0.829007,0.026714,-0.6945,0.07619,0.712476,0.065137
1174,0.554944,-0.064472,-0.828954,0.026753,-0.694341,0.076151,0.71263,0.065186
1175,0.554797,-0.064906,-0.829014,0.026888,-0.694205,0.076121,0.712758,0.065274
1176,0.554351,-0.065145,-0.82929,0.02701,-0.694177,0.07612,0.712778,0.065362
1177,0.55365,-0.06518,-0.829752,0.027089,-0.694208,0.076109,0.712745,0.065392
1178,0.552849,-0.065115,-0.830288,0.027197,-0.694231,0.07608,0.712729,0.065358
1179,0.552066,-0.065028,-0.830809,0.027407,-0.694247,0.076075,0.71272,0.065298
1180,0.551328,-0.064894,-0.831299,0.027716,-0.694278,0.076124,0.712691,0.065231
1181,0.550646,-0.064617,-0.831761,0.028067,-0.694328,0.076188,0.712641,0.065169
1182,0.550049,-0.064133,-0.832181,0.028439,-0.694425,0.076074,0.712563,0.065125
1183,0.549508,-0.063476,-0.832573,0.028887,-0.694629,0.075452,0.712435,0.06507
1184,0.548967,-0.062729,-0.832966,0.029457,-0.694909,0.074394,0.712283,0.064956
1185,0.548463,-0.061926,-0.833336,0.03008,-0.695069,0.073675,0.712216,0.064795
1186,0.548107,-0.061065,-0.833613,0.03065,-0.695031,0.073694,0.712266,0.064639
1187,0.547986,-0.060145,-0.833742,0.03113,-0.694982,0.073873,0.712308,0.064497
1188,0.548162,-0.059143,-0.833682,0.031536,-0.694979,0.074005,0.712307,0.064383
1189,0.548689,-0.058007,-0.833401,0.031919,-0.694896,0.074306,0.712361,0.064342
1190,0.549553,-0.056714,-0.832902,0.032395,-0.694734,0.074244,0.712522,0.064384
1191,0.550566,-0.055301,-0.832299,0.03311,-0.694528,0.073773,0.712763,0.064478
1192,0.551425,-0.053838,-0.831789,0.034057,-0.6944,0.07377,0.712886,0.064505
1193,0.551935,-0.052372,-0.831503,0.03504,-0.694478,0.074237,0.712771,0.064394
1194,0.552083,-0.050959,-0.831457,0.035882,-0.694608,0.074516,0.712626,0.064274
1195,0.551886,-0.049672,-0.831636,0.03656,-0.694651,0.074452,0.712592,0.064259
1196,0.551374,-0.048525,-0.83202,0.037077,-0.69464,0.074236,0.71262,0.064315
1197,0.550746,-0.047422,-0.832485,0.037409,-0.694614,0.074022,0.712662,0.064382
1198,0.550342,-0.046208,-0.83281,0.037625,-0.694571,0.073873,0.712714,0.06445
1199,0.550353,-0.044818,-0.832866,0.037912,-0.694492,0.073777,0.712793,0.064527
1200,0.550698,-0.043342,-0.832693,0.038421,-0.694383,0.073667,0.712903,0.064612
1201,0.55118,-0.041904,-0.832415,0.03911,-0.694255,0.073493,0.713037,0.064707
1202,0.551595,-0.040533,-0.832178,0.039739,-0.694112,0.073277,0.71319,0.0648
1203,0.551808,-0.039208,-0.832083,0.040109,-0.693975,0.073076,0.713342,0.06483
1204,0.551869,-0.037899,-0.832094,0.04029,-0.693839,0.072896,0.713496,0.06479
1205,0.551957,-0.036563,-0.832085,0.040505,-0.693623,0.072632,0.713731,0.064806
1206,0.55223,-0.035188,-0.831946,0.04086,-0.693245,0.072184,0.714128,0.064973
1207,0.552773,-0.03377,-0.831625,0.041256,-0.692808,0.071653,0.714588,0.065176
1208,0.553607,-0.032323,-0.831113,0.041542,-0.692506,0.071258,0.714913,0.06524
1209,0.554701,-0.030914,-0.830428,0.041705,-0.692377,0.071061,0.715065,0.065166
1210,0.555986,-0.0296,-0.829609,0.041846,-0.692334,0.070973,0.715125,0.065056
1211,0.557378,-0.028389,-0.828706,0.042081,-0.692307,0.070897,0.715167,0.064969
1212,0.558818,-0.027249,-0.827754,0.042459,-0.69227,0.070781,0.71522,0.064907
1213,0.560261,-0.026134,-0.826789,0.04294,-0.692231,0.070619,0.715278,0.064849
1214,0.561614,-0.025081,-0.825877,0.043457,-0.692199,0.070428,0.715335,0.064784
1215,0.562772,-0.024168,-0.825088,0.043978,-0.692179,0.070234,0.715381,0.064704
1216,0.563733,-0.023387,-0.824425,0.044515,-0.692168,0.070056,0.715417,0.064612
1217,0.564589,-0.022664,-0.823826,0.045126,-0.692152,0.069925,0.715453,0.064526
1218,0.565419,-0.021955,-0.823236,0.045843,-0.69213,0.069876,0.715484,0.064466
1219,0.566264,-0.021233,-0.822631,0.046609,-0.692115,0.06987,0.715504,0.064412
1220,0.567138,-0.020464,-0.822006,0.047353,-0.692137,0.069845,0.715492,0.064335
1221,0.568045,-0.01963,-0.82136,0.04804,-0.692202,0.069803,0.715443,0.06423
1222,0.569005,-0.018799,-0.820678,0.04865,-0.692275,0.069782,0.715385,0.064113
1223,0.570002,-0.018105,-0.819971,0.049167,-0.692338,0.069785,0.715334,0.063991
1224,0.570962,-0.017623,-0.819288,0.04959,-0.692412,0.069787,0.715277,0.063829
1225,0.571847,-0.01731,-0.818656,0.049937,-0.692513,0.069776,0.715199,0.063623
1226,0.572671,-0.017095,-0.818066,0.050232,-0.692619,0.069758,0.715113,0.063452
1227,0.573437,-0.016928,-0.817517,0.05049,-0.692711,0.069748,0.715034,0.063345
1228,0.574134,-0.016779,-0.817017,0.050718,-0.692839,0.069756,0.714919,0.063239
1229,0.574748,-0.016628,-0.816574,0.050935,-0.693014,0.069782,0.714756,0.063132
1230,0.57525,-0.016429,-0.816212,0.051145,-0.693165,0.069833,0.714609,0.063082
1231,0.575608,-0.016164,-0.815951,0.051357,-0.693254,0.069908,0.714515,0.063081
1232,0.57585,-0.015886,-0.815772,0.051577,-0.693313,0.069965,0.714453,0.063076
1233,0.576006,-0.015632,-0.815653,0.051794,-0.693339,0.069995,0.714424,0.063085
1234,0.576069,-0.015385,-0.815601,0.051988,-0.693313,0.070046,0.714437,0.063172
1235,0.576024,-0.015119,-0.815628,0.052146,-0.693318,0.070141,0.714409,0.063321
1236,0.575885,-0.014814,-0.815724,0.052259,-0.693408,0.07026,0.714298,0.063462
1237,0.575686,-0.014485,-0.815866,0.052339,-0.693507,0.070384,0.714181,0.063558
1238,0.575469,-0.014179,-0.81602,0.0524,-0.693556,0.070517,0.714116,0.063612
1239,0.57527,-0.013939,-0.81616,0.052467,-0.693566,0.070672,0.714088,0.063648
1240,0.575123,-0.013783,-0.81626,0.052565,-0.693564,0.070817,0.71407,0.063699
1241,0.57506,-0.013703,-0.816299,0.052675,-0.69357,0.070921,0.714047,0.063781
1242,0.575082,-0.013664,-0.816279,0.05275,-0.69359,0.070991,0.714011,0.063886
1243,0.575153,-0.013631,-0.816229,0.052766,-0.693621,0.07104,0.713967,0.063991
1244,0.57523,-0.013593,-0.816177,0.052736,-0.693658,0.071053,0.71392,0.064098
1245,0.575285,-0.013558,-0.816141,0.0527,-0.693679,0.071023,0.713891,0.064227
1246,0.575307,-0.013537,-0.816126,0.052688,-0.693656,0.070991,0.713903,0.064374
1247,0.57528,-0.013528,-0.816143,0.052727,-0.693585,0.070983,0.713962,0.064503
1248,0.575186,-0.01353,-0.816203,0.052823,-0.693479,0.070991,0.714055,0.064588
1249,0.575039,-0.013527,-0.816299,0.052947,-0.693371,0.070998,0.714155,0.064643
1250,0.574858,-0.013489,-0.81642,0.053055,-0.693293,0.071004,0.714225,0.064693
1251,0.574632,-0.013407,-0.816576,0.053126,-0.693247,0.071018,0.714265,0.064738
1252,0.574329,-0.013295,-0.816789,0.053158,-0.6932,0.071018,0.714307,0.064778
1253,0.573899,-0.013203,-0.817092,0.053165,-0.693141,0.070991,0.714362,0.064827
1254,0.573298,-0.013188,-0.817513,0.053173,-0.693092,0.070975,0.714405,0.064895
1255,0.572511,-0.013241,-0.818063,0.053185,-0.693062,0.071019,0.714423,0.064971
1256,0.571576,-0.013317,-0.818714,0.05321,-0.693019,0.0711,0.714451,0.065034
1257,0.570597,-0.013406,-0.81939,0.05328,-0.692954,0.07115,0.714504,0.065083
1258,0.569701,-0.013527,-0.820004,0.053389,-0.692894,0.071161,0.714557,0.065132
1259,0.568962,-0.013659,-0.82051,0.053476,-0.692855,0.07118,0.714587,0.065202
1260,0.568343,-0.013736,-0.820936,0.053493,-0.692837,0.071232,0.71459,0.065296
1261,0.567779,-0.013725,-0.821329,0.053459,-0.692827,0.071324,0.714581,0.065402
1262,0.567278,-0.013693,-0.821676,0.05345,-0.692811,0.071445,0.714575,0.065509
1263,0.566882,-0.013739,-0.821942,0.053538,-0.692798,0.071559,0.714566,0.065613
1264,0.566563,-0.013906,-0.822147,0.053734,-0.692803,0.071645,0.714543,0.065714
1265,0.566242,-0.01415,-0.822347,0.053992,-0.692805,0.071728,0.714524,0.06581
1266,0.565852,-0.01439,-0.822594,0.054256,-0.692782,0.07182,0.714529,0.065895
1267,0.565363,-0.014558,-0.822913,0.054472,-0.692755,0.071893,0.714544,0.065951
1268,0.5648,-0.014621,-0.82329,0.054597,-0.692738,0.071927,0.714555,0.065965
1269,0.564198,-0.014606,-0.823698,0.05467,-0.69272,0.071936,0.714572,0.065959
1270,0.563579,-0.014548,-0.824114,0.054801,-0.692686,0.071942,0.714605,0.065962
1271,0.562952,-0.014439,-0.824528,0.055041,-0.69265,0.071963,0.714637,0.065973
1272,0.562315,-0.014269,-0.824945,0.055351,-0.692647,0.072014,0.714634,0.065969
1273,0.56168,-0.014039,-0.825359,0.055685,-0.692669,0.072083,0.714607,0.06595
1274,0.561073,-0.013778,-0.825752,0.056042,-0.692664,0.072117,0.714609,0.065951
1275,0.560483,-0.013509,-0.82613,0.056444,-0.692626,0.0721,0.714645,0.065975
1276,0.559849,-0.013202,-0.826535,0.056879,-0.692603,0.072065,0.714669,0.065998
1277,0.559152,-0.012804,-0.826982,0.057323,-0.69259,0.072023,0.714683,0.066034
1278,0.558444,-0.012325,-0.827433,0.057811,-0.692558,0.071979,0.714711,0.066108
1279,0.557773,-0.011863,-0.827851,0.058411,-0.692516,0.071946,0.714747,0.066193
1280,0.557164,-0.011488,-0.828216,0.059113,-0.692477,0.071923,0.714782,0.06625
1281,0.556635,-0.011182,-0.828523,0.05985,-0.692432,0.071915,0.714823,0.066282
1282,0.556143,-0.010912,-0.828802,0.0606,-0.692364,0.071937,0.714884,0.066318
1283,0.555633,-0.010699,-0.829088,0.061404,-0.692279,0.071983,0.714956,0.066373
1284,0.55509,-0.010572,-0.829388,0.062276,-0.692209,0.072022,0.715013,0.066454
1285,0.554506,-0.010494,-0.829713,0.063167,-0.692171,0.07204,0.715039,0.06655
1286,0.553848,-0.010388,-0.830087,0.064039,-0.692153,0.072055,0.715047,0.06663
1287,0.553107,-0.010201,-0.830515,0.064919,-0.692124,0.072079,0.715067,0.066695
1288,0.552328,-0.009942,-0.830963,0.065838,-0.692081,0.072075,0.715103,0.06676
1289,0.551574,-0.009652,-0.831393,0.066782,-0.692044,0.07201,0.715141,0.066809
1290,0.550836,-0.009355,-0.831806,0.067755,-0.692025,0.071939,0.715164,0.066826
1291,0.550054,-0.009032,-0.832242,0.068787,-0.692084,0.071968,0.715106,0.06681
1292,0.549227,-0.00866,-0.832702,0.069874,-0.692262,0.072121,0.714921,0.066777
1293,0.54842,-0.008248,-0.833143,0.070991,-0.692487,0.072332,0.714682,0.066777
1294,0.547664,-0.007818,-0.833547,0.072124,-0.692705,0.072586,0.714445,0.066781
1295,0.546933,-0.00738,-0.833931,0.073275,-0.692868,0.072849,0.714262,0.06676
1296,0.54617,-0.006965,-0.83433,0.074448,-0.692909,0.073011,0.714204,0.066774
1297,0.545346,-0.006609,-0.834769,0.075593,-0.692849,0.073053,0.714251,0.06686
1298,0.54448,-0.00632,-0.83524,0.076654,-0.692751,0.073049,0.714332,0.066998
1299,0.543587,-0.006099,-0.83573,0.077663,-0.6927,0.073064,0.714367,0.067135
1300,0.542672,-0.005952,-0.836227,0.078716,-0.692732,0.073133,0.714319,0.067244
1301,0.541734,-0.005877,-0.836725,0.079879,-0.692798,0.073255,0.714234,0.067344
1302,0.540777,-0.005859,-0.837225,0.081114,-0.692855,0.073424,0.714154,0.067419
1303,0.539796,-0.005849,-0.837744,0.082284,-0.692901,0.073634,0.714085,0.067446
1304,0.538727,-0.005816,-0.838333,0.083293,-0.692937,0.073848,0.714026,0.06747
1305,0.537508,-0.005792,-0.839029,0.084158,-0.692968,0.074015,0.713972,0.067534
1306,0.536161,-0.005837,-0.839808,0.084965,-0.693016,0.074128,0.713907,0.067608
1307,0.534732,-0.005948,-0.840633,0.085803,-0.693079,0.074212,0.713832,0.067658
1308,0.53326,-0.006072,-0.841473,0.086713,-0.693144,0.074283,0.713758,0.0677
1309,0.531816,-0.006193,-0.842286,0.087673,-0.6932,0.074363,0.713688,0.067766
1310,0.530463,-0.006358,-0.843036,0.088652,-0.693232,0.074473,0.713637,0.067871
1311,0.529185,-0.006598,-0.843731,0.089651,-0.693234,0.074587,0.713611,0.067981
1312,0.527918,-0.006892,-0.844414,0.090662,-0.693221,0.074668,0.713609,0.068062
1313,0.526648,-0.007162,-0.845102,0.091612,-0.693219,0.074713,0.713599,0.068127
1314,-0.525417,0.007339,0.845778,-0.092428,-0.693256,0.074755,0.713552,0.068205
1315,-0.524231,0.00744,0.846437,-0.093118,-0.693312,0.074815,0.713483,0.068288
1316,-0.523015,0.007568,0.847114,-0.093789,-0.69335,0.074883,0.713432,0.06836
1317,-0.521588,0.007863,0.847899,-0.09461,-0.693359,0.074948,0.713409,0.068431
1318,-0.519822,0.008394,0.848864,-0.095628,-0.693352,0.075029,0.713401,0.0685
1319,-0.517996,0.009033,0.849858,-0.096637,-0.693352,0.075138,0.713386,0.06854
1320,-0.516492,0.009614,0.850675,-0.09745,-0.693387,0.075189,0.713346,0.068544
1321,-0.515348,0.010122,0.851284,-0.098132,-0.693469,0.074969,0.713291,0.068526
1322,-0.514447,0.010595,0.851745,-0.098805,-0.693549,0.074418,0.713271,0.068526
1323,-0.51369,0.011048,0.852119,-0.099467,-0.693541,0.073761,0.713341,0.068591
1324,-0.512992,0.011517,0.852464,-0.100056,-0.693544,0.07313,0.713397,0.06865
1325,-0.512283,0.012031,0.852827,-0.100538,-0.693702,0.072691,0.713293,0.0686
1326,-0.511486,0.012468,0.853259,-0.100876,-0.693896,0.072601,0.713121,0.068526
1327,-0.510557,0.012604,0.853799,-0.100991,-0.693985,0.072819,0.713011,0.068533
1328,-0.50954,0.01241,0.854423,-0.100875,-0.693933,0.073495,0.712984,0.068625
1329,-0.508525,0.012151,0.855059,-0.100639,-0.693734,0.074605,0.713048,0.068781
1330,-0.507588,0.012123,0.855641,-0.100426,-0.693518,0.075554,0.713142,0.06894
1331,-0.50684,0.012486,0.856081,-0.100412,-0.69343,0.075968,0.713175,0.069032
1332,-0.506495,0.013406,0.856225,-0.100799,-0.693442,0.076064,0.713151,0.069049
1333,-0.506619,0.014918,0.856033,-0.101598,-0.693481,0.076062,0.713115,0.069033
1334,-0.506839,0.01649,0.855778,-0.102402,-0.693524,0.075988,0.713083,0.069011
1335,-0.506806,0.017555,0.855724,-0.102835,-0.693519,0.075902,0.713097,0.069013
1336,-0.506603,0.018179,0.855815,-0.102973,-0.693352,0.075938,0.713248,0.069095
1337,-0.506417,0.018637,0.855911,-0.103012,-0.693052,0.076089,0.713508,0.069249
1338,-0.506295,0.019016,0.855978,-0.102985,-0.692883,0.076193,0.713652,0.069349
1339,-0.506212,0.019311,0.856036,-0.102856,-0.692867,0.076175,0.713664,0.069403
1340,-0.506138,0.019531,0.856099,-0.102653,-0.692977,0.075816,0.713592,0.06943
1341,-0.506073,0.019692,0.85616,-0.102433,-0.693433,0.074772,0.713271,0.069307
1342,-0.506041,0.019778,0.856204,-0.102207,-0.693972,0.073586,0.712887,0.069137
1343,-0.506057,0.019774,0.856223,-0.101965,-0.694097,0.07336,0.71279,0.069125
1344,-0.506128,0.019704,0.856211,-0.101725,-0.69383,0.07417,0.712954,0.069244
1345,-0.506267,0.019616,0.856157,-0.101513,-0.693526,0.075043,0.713147,0.069364
1346,-0.506477,0.019545,0.856057,-0.101317,-0.693382,0.075381,0.713245,0.069432
1347,-0.50674,0.019482,0.855928,-0.101102,-0.69334,0.07541,0.713279,0.069462
1348,-0.507035,0.019379,0.855787,-0.100843,-0.693304,0.075429,0.713312,0.069473
1349,-0.507339,0.019209,0.855647,-0.100533,-0.693261,0.07547,0.71335,0.069469
1350,-0.507631,0.019007,0.85552,-0.100172,-0.693237,0.075485,0.713375,0.069434
1351,-0.507926,0.018791,0.855399,-0.099755,-0.693225,0.075482,0.713393,0.069366
1352,-0.508241,0.018498,0.855274,-0.099277,-0.693219,0.075492,0.713406,0.069285
1353,-0.508534,0.018052,0.85517,-0.098748,-0.693224,0.075519,0.713405,0.06921
1354,-0.508807,0.017543,0.855083,-0.098183,-0.693238,0.075548,0.713394,0.069162
1355,-0.509147,0.017288,0.854949,-0.097637,-0.693271,0.075569,0.713359,0.069168
1356,-0.509576,0.017421,0.854743,-0.097177,-0.69333,0.075583,0.713293,0.069239
1357,-0.510031,0.017736,0.854506,-0.096817,-0.693402,0.075596,0.713212,0.069339
1358,-0.510464,0.018024,0.854277,-0.096507,-0.693481,0.07564,0.713121,0.069432
1359,-0.510881,0.018213,0.854059,-0.096193,-0.693571,0.075716,0.713018,0.069506
1360,-0.511323,0.018324,0.853829,-0.095865,-0.693644,0.075779,0.712937,0.069546
1361,-0.511806,0.018414,0.853576,-0.095517,-0.693662,0.075807,0.712915,0.069556
1362,-0.512294,0.018484,0.85333,-0.09509,-0.693641,0.075807,0.712935,0.069569
1363,-0.51274,0.018481,0.853125,-0.094517,-0.693603,0.075748,0.712972,0.069632
